243,6.07233
244,6.07643
245,6.08051
246,6.08458
247,6.08863
248,6.09266
249,6.09668
250,6.10068
251,6.10466
252,6.10863
253,6.11258
254,6.11652
255,6.12044
256,6.12434
257,6.12824
258,6.13211
259,6.13597
260,6.13982
261,6.14365
262,6.14747
263,6.15127
264,6.15506
265,6.15883
266,6.16259
267,6.16634
268,6.17007
269,6.17378
270,6.17749
271,6.18118
272,6.18485
273,6.18852
274,6.19217
275,6.1958
276,6.19943
277,6.20304
278,6.20663
279,6.21022
280,6.21379
281,6.21735
282,6.22089
283,6.22443
284,6.22795
285,6.23146
286,6.23495
287,6.23844
288,6.24191
289,6.24537
290,6.24882
291,6.25226
292,6.25568
293,6.25909
294,6.2625
295,6.26588
296,6.26926
297,6.27263
298,6.27599
299,6.27933
300,6.28266
301,6.28599
302,6.2893
303,6.2926
304,6.29589
305,6.29917
306,6.30243
307,6.30569
308,6.30894
309,6.31217
310,6.3154
311,6.31862
312,6.32182
313,6.32502
314,6.3282
315,6.33137
316,6.33454
317,6.33769
318,6.34084
319,6.34397
320,6.3471
321,6.35021
322,6.35332
323,6.35642
324,6.3595
325,6.36258
326,6.36565
327,6.3687
328,6.37175
329,6.37479
330,6.37782
331,6.38084
332,6.38386
333,6.38686
334,6.38985
335,6.39284
336,6.39581
337,6.39878
338,6.40174
339,6.40469
340,6.40763
341,6.41056
342,6.41349
343,6.4164
344,6.41931
345,6.42221
346,6.4251
347,6.42798
348,6.43085
349,6.43372
350,6.43658
351,6.43943
352,6.44227
353,6.4451
354,6.44792
355,6.45074
356,6.45355
357,6.45635
358,6.45914
359,6.46193
360,6.46471
361,6.46748
362,6.47024
363,6.473
364,6.47574
365,6.47848
366,6.48121
367,6.48394
368,6.48666
369,6.48937
370,6.49207
371,6.49476
372,6.49745
373,6.50013
374,6.50281
375,6.50547
376,6.50813
377,6.51079
378,6.51343
379,6.51607
380,6.5187
381,6.52133
382,6.52394
383,6.52656
384,6.52916
385,6.53176
386,6.53435
387,6.53693
388,6.53951
389,6.54208
390,6.54464
391,6.5472
392,6.54975
393,6.5523
394,6.55484
395,6.55737
396,6.55989
397,6.56241
398,6.56492
399,6.56743
400,6.56993
401,6.57242
402,6.57491
403,6.57739
404,6.57987
405,6.58234
406,6.5848
407,6.58726
408,6.58971
409,6.59215
410,6.59459
411,6.59702
412,6.59945
413,6.60187
414,6.60429
415,6.6067
416,6.6091
417,6.6115
418,6.61389
419,6.61628
420,6.61866
421,6.62104
422,6.62341
423,6.62577
424,6.62813
425,6.63048
426,6.63283
427,6.63517
428,6.63751
429,6.63984
430,6.64216
431,6.64448
432,6.6468
433,6.64911
434,6.65141
435,6.65371
436,6.656
437,6.65829
438,6.66058
439,6.66285
440,6.66513
441,6.66739
442,6.66966
443,6.67191
444,6.67417
445,6.67641
446,6.67866
447,6.68089
448,6.68312
449,6.68535
450,6.68757
451,6.68979
452,6.692
453,6.69421
454,6.69641
455,6.69861
456,6.7008
457,6.70299
458,6.70518
459,6.70735
460,6.70953
461,6.7117
462,6.71386
463,6.71602
464,6.71818
465,6.72033
466,6.72247
467,6.72462
468,6.72675
469,6.72888
470,6.73101
471,6.73313
472,6.73525
473,6.73737
474,6.73948
475,6.74158
476,6.74368
477,6.74578
478,6.74787
479,6.74996
480,6.75204
481,6.75412
482,6.7562
483,6.75827
484,6.76033
485,6.7624
486,6.76445
487,6.76651
488,6.76856
489,6.7706
490,6.77264
491,6.77468
492,6.77671
493,6.77874
494,6.78076
495,6.78278
496,6.7848
497,6.78681
498,6.78882
499,6.79082
500,6.79282
501,6.79482
502,6.79681
503,6.7988
504,6.80078
505,6.80276
506,6.80474
507,6.80671
508,6.80868
509,6.81065
510,6.81261
511,6.81456
512,6.81652
513,6.81847
514,6.82041
515,6.82235
516,6.82429
517,6.82623
518,6.82816
519,6.83008
520,6.83201
521,6.83393
522,6.83584
523,6.83775
524,6.83966
525,6.84157
526,6.84347
527,6.84536
528,6.84726
529,6.84915
530,6.85104
531,6.85292
532,6.8548
533,6.85667
534,6.85855
535,6.86042
536,6.86228
537,6.86414
538,6.866
539,6.86786
540,6.86971
541,6.87156
542,6.8734
543,6.87525
544,6.87708
545,6.87892
546,6.88075
547,6.88258
548,6.8844
549,6.88622
550,6.88804
551,6.88986
552,6.89167
553,6.89348
554,6.89528
555,6.89708
556,6.89888
557,6.90068
558,6.90247
559,6.90426
560,6.90605
561,6.90783
562,6.90961
563,6.91138
564,6.91316
565,6.91493
566,6.91669
567,6.91846
568,6.92022
569,6.92197
570,6.92373
571,6.92548
572,6.92723
573,6.92897
574,6.93072
575,6.93246
576,6.93419
577,6.93592
578,6.93765
579,6.93938
580,6.94111
581,6.94283
582,6.94454
583,6.94626
584,6.94797
585,6.94968
586,6.95139
587,6.95309
588,6.95479
589,6.95649
590,6.95819
591,6.95988
592,6.96157
593,6.96325
594,6.96494
595,6.96662
596,6.9683
597,6.96997
598,6.97164
599,6.97331
600,6.97498
601,6.97664
602,6.9783
603,6.97996
604,6.98162
605,6.98327
606,6.98492
607,6.98657
608,6.98821
609,6.98985
610,6.99149
611,6.99313
612,6.99476
613,6.9964
614,6.99802
615,6.99965
616,7.00127
617,7.00289
618,7.00451
619,7.00613
620,7.00774
621,7.00935
622,7.01096
623,7.01256
624,7.01417
625,7.01577
626,7.01736
627,7.01896
628,7.02055
629,7.02214
630,7.02373
631,7.02531
632,7.0269
633,7.02848
634,7.03005
635,7.03163
636,7.0332
637,7.03477
638,7.03634
639,7.0379
640,7.03946
641,7.04102
642,7.04258
643,7.04414
644,7.04569
645,7.04724
646,7.04879
647,7.05033
648,7.05188
649,7.05342
650,7.05496
651,7.05649
652,7.05803
653,7.05956
654,7.06109
655,7.06261
656,7.06414
657,7.06566
658,7.06718
659,7.0687
660,7.07021
661,7.07173
662,7.07324
663,7.07474
664,7.07625
665,7.07775
666,7.07926
667,7.08076
668,7.08225
669,7.08375
670,7.08524
671,7.08673
672,7.08822
673,7.0897
674,7.09119
675,7.09267
676,7.09415
677,7.09563
678,7.0971
679,7.09857
680,7.10004
681,7.10151
682,7.10298
683,7.10444
684,7.1059
685,7.10736
686,7.10882
687,7.11028
688,7.11173
689,7.11318
690,7.11463
691,7.11608
692,7.11752
693,7.11897
694,7.12041
695,7.12185
696,7.12328
697,7.12472
698,7.12615
699,7.12758
700,7.12901
701,7.13044
702,7.13186
703,7.13328
704,7.1347
705,7.13612
706,7.13754
707,7.13895
708,7.14037
709,7.14178
710,7.14318
711,7.14459
712,7.146
713,7.1474
714,7.1488
715,7.1502
716,7.15159
717,7.15299
718,7.15438
719,7.15577
720,7.15716
721,7.15855
722,7.15993
723,7.16132
724,7.1627
725,7.16408
726,7.16545
727,7.16683
728,7.1682
729,7.16958
730,7.17094
731,7.17231
732,7.17368
733,7.17504
734,7.17641
735,7.17777
736,7.17912
737,7.18048
738,7.18184
739,7.18319
740,7.18454
741,7.18589
742,7.18724
743,7.18858
744,7.18993
745,7.19127
746,7.19261
747,7.19395
748,7.19529
749,7.19662
750,7.19796
751,7.19929
752,7.20062
753,7.20194
754,7.20327
755,7.2046
756,7.20592
757,7.20724
758,7.20856
759,7.20988
760,7.21119
761,7.21251
762,7.21382
763,7.21513
764,7.21644
765,7.21774
766,7.21905
767,7.22035
768,7.22166
769,7.22296
770,7.22426
771,7.22555
772,7.22685
773,7.22814
774,7.22943
775,7.23072
776,7.23201
777,7.2333
778,7.23458
779,7.23587
780,7.23715
781,7.23843
782,7.23971
783,7.24099
784,7.24226
785,7.24354
786,7.24481
787,7.24608
788,7.24735
789,7.24862
790,7.24988
791,7.25115
792,7.25241
793,7.25367
794,7.25493
795,7.25619
796,7.25744
797,7.2587
798,7.25995
799,7.2612
800,7.26245
801,7.2637
802,7.26495
803,7.26619
804,7.26744
805,7.26868
806,7.26992
807,7.27116
808,7.2724
809,7.27363
810,7.27487
811,7.2761
812,7.27733
813,7.27856
814,7.27979
815,7.28102
816,7.28224
817,7.28347
818,7.28469
819,7.28591
820,7.28713
821,7.28835
822,7.28956
823,7.29078
824,7.29199
825,7.2932
826,7.29442
827,7.29562
828,7.29683
829,7.29804
830,7.29924
831,7.30045
832,7.30165
833,7.30285
834,7.30405
835,7.30525
836,7.30644
837,7.30764
838,7.30883
839,7.31002
840,7.31121
841,7.3124
842,7.31359
843,7.31478
844,7.31596
845,7.31714
846,7.31833
847,7.31951
848,7.32069
849,7.32186
850,7.32304
851,7.32422
852,7.32539
853,7.32656
854,7.32773
855,7.3289
856,7.33007
857,7.33124
858,7.3324
859,7.33357
860,7.33473
861,7.33589
862,7.33705
863,7.33821
864,7.33937
865,7.34052
866,7.34168
867,7.34283
868,7.34398
869,7.34513
870,7.34628
871,7.34743
872,7.34858
873,7.34972
874,7.35087
875,7.35201
876,7.35315
877,7.35429
878,7.35543
879,7.35657
880,7.35771
881,7.35884
882,7.35997
883,7.36111
884,7.36224
885,7.36337
886,7.3645
887,7.36562
888,7.36675
889,7.36788
890,7.369
891,7.37012
892,7.37124
893,7.37236
894,7.37348
895,7.3746
896,7.37571
897,7.37683
898,7.37794
899,7.37905
900,7.38017
901,7.38128
902,7.38238
903,7.38349
904,7.3846
905,7.3857
906,7.38681
907,7.38791
908,7.38901
909,7.39011
910,7.39121
911,7.39231
912,7.3934
913,7.3945
914,7.39559
915,7.39669
916,7.39778
917,7.39887
918,7.39996
919,7.40105
920,7.40213
921,7.40322
922,7.4043
923,7.40539
924,7.40647
925,7.40755
926,7.40863
927,7.40971
928,7.41079
929,7.41186
930,7.41294
931,7.41401
932,7.41508
933,7.41616
934,7.41723
935,7.4183
936,7.41937
937,7.42043
938,7.4215
939,7.42256
940,7.42363
941,7.42469
942,7.42575
943,7.42681
944,7.42787
945,7.42893
946,7.42999
947,7.43104
948,7.4321
949,7.43315
950,7.4342
951,7.43526
952,7.43631
953,7.43736
954,7.4384
955,7.43945
956,7.4405
957,7.44154
958,7.44259
959,7.44363
960,7.44467
961,7.44571
962,7.44675
963,7.44779
964,7.44883
965,7.44986
966,7.4509
967,7.45193
968,7.45296
969,7.454
970,7.45503
971,7.45606
972,7.45709
973,7.45811
974,7.45914
975,7.46017
976,7.46119
977,7.46221
978,7.46324
979,7.46426
980,7.46528
981,7.4663
982,7.46732
983,7.46833
984,7.46935
985,7.47036
986,7.47138
987,7.47239
988,7.4734
989,7.47442
990,7.47543
991,7.47643
992,7.47744
993,7.47845
994,7.47946
995,7.48046
996,7.48146
997,7.48247
998,7.48347
999,7.48447
1000,7.48547
1001,7.48647
1002,7.48747
1003,7.48846
1004,7.48946
1005,7.49046
1006,7.49145
1007,7.49244
1008,7.49344
1009,7.49443
1010,7.49542
1011,7.49641
1012,7.49739
1013,7.49838
1014,7.49937
1015,7.50035
1016,7.50134
1017,7.50232
1018,7.5033
1019,7.50428
1020,7.50526
1021,7.50624
1022,7.50722
1023,7.5082
1024,7.50918
1025,7.51015
1026,7.51113
1027,7.5121
1028,7.51307
1029,7.51404
1030,7.51502
1031,7.51599
1032,7.51695
1033,7.51792
1034,7.51889
1035,7.51986
1036,7.52082
1037,7.52178
1038,7.52275
1039,7.52371
1040,7.52467
1041,7.52563
1042,7.52659
1043,7.52755
1044,7.52851
1045,7.52947
1046,7.53042
1047,7.53138
1048,7.53233
1049,7.53328
1050,7.53424
1051,7.53519
1052,7.53614
1053,7.53709
1054,7.53804
1055,7.53899
1056,7.53993
1057,7.54088
1058,7.54182
1059,7.54277
1060,7.54371
1061,7.54465
1062,7.5456
1063,7.54654
1064,7.54748
1065,7.54842
1066,7.54935
1067,7.55029
1068,7.55123
1069,7.55216
1070,7.5531
1071,7.55403
1072,7.55496
1073,7.5559
1074,7.55683
1075,7.55776
1076,7.55869
1077,7.55961
1078,7.56054
1079,7.56147
1080,7.56239
1081,7.56332
1082,7.56424
1083,7.56517
1084,7.56609
1085,7.56701
1086,7.56793
1087,7.56885
1088,7.56977
1089,7.57069
1090,7.57161
1091,7.57252
1092,7.57344
1093,7.57435
1094,7.57527
1095,7.57618
1096,7.57709
1097,7.57801
1098,7.57892
1099,7.57983
1100,7.58074
1101,7.58164
1102,7.58255
1103,7.58346
1104,7.58436
1105,7.58527
1106,7.58617
1107,7.58708
1108,7.58798
1109,7.58888
1110,7.58978
1111,7.59068
1112,7.59158
1113,7.59248
1114,7.59338
1115,7.59427
1116,7.59517
1117,7.59607
1118,7.59696
1119,7.59785
1120,7.59875
1121,7.59964
1122,7.60053
1123,7.60142
1124,7.60231
1125,7.6032
1126,7.60409
1127,7.60497
1128,7.60586
1129,7.60675
1130,7.60763
1131,7.60852
1132,7.6094
1133,7.61028
1134,7.61116
1135,7.61204
1136,7.61292
1137,7.6138
1138,7.61468
1139,7.61556
1140,7.61644
1141,7.61731
1142,7.61819
1143,7.61906
1144,7.61994
1145,7.62081
1146,7.62168
1147,7.62256
1148,7.62343
1149,7.6243
1150,7.62517
1151,7.62604
1152,7.6269
1153,7.62777
1154,7.62864
1155,7.6295
1156,7.63037
1157,7.63123
1158,7.6321
1159,7.63296
1160,7.63382
1161,7.63468
1162,7.63554
1163,7.6364
1164,7.63726
1165,7.63812
1166,7.63898
1167,7.63984
1168,7.64069
1169,7.64155
1170,7.6424
1171,7.64326
1172,7.64411
1173,7.64496
1174,7.64581
1175,7.64666
1176,7.64751
1177,7.64836
1178,7.64921
1179,7.65006
1180,7.65091
1181,7.65176
1182,7.6526
1183,7.65345
1184,7.65429
1185,7.65514
1186,7.65598
1187,7.65682
1188,7.65766
1189,7.6585
1190,7.65934
1191,7.66018
1192,7.66102
1193,7.66186
1194,7.6627
1195,7.66354
1196,7.66437
1197,7.66521
1198,7.66604
1199,7.66688
1200,7.66771
1201,7.66854
1202,7.66937
1203,7.6702
1204,7.67104
1205,7.67187
1206,7.67269
1207,7.67352
1208,7.67435
1209,7.67518
1210,7.676
1211,7.67683
1212,7.67766
1213,7.67848
1214,7.6793
1215,7.68013
1216,7.68095
1217,7.68177
1218,7.68259
1219,7.68341
1220,7.68423
1221,7.68505
1222,7.68587
1223,7.68669
1224,7.6875
1225,7.68832
1226,7.68914
1227,7.68995
1228,7.69076
1229,7.69158
1230,7.69239
1231,7.6932
1232,7.69402
1233,7.69483
1234,7.69564
1235,7.69645
1236,7.69726
1237,7.69806
1238,7.69887
1239,7.69968
1240,7.70049
1241,7.70129
1242,7.7021
1243,7.7029
1244,7.7037
1245,7.70451
1246,7.70531
1247,7.70611
1248,7.70691
1249,7.70771
1250,7.70851
1251,7.70931
1252,7.71011
1253,7.71091
1254,7.71171
1255,7.7125
1256,7.7133
1257,7.7141
1258,7.71489
1259,7.71569
1260,7.71648
1261,7.71727
1262,7.71806
1263,7.71886
1264,7.71965
1265,7.72044
1266,7.72123
1267,7.72202
1268,7.72281
1269,7.72359
1270,7.72438
1271,7.72517
1272,7.72595
1273,7.72674
1274,7.72752
1275,7.72831
1276,7.72909
1277,7.72988
1278,7.73066
1279,7.73144
1280,7.73222
1281,7.733
1282,7.73378
1283,7.73456
1284,7.73534
1285,7.73612
1286,7.7369
1287,7.73767
1288,7.73845
1289,7.73923
1290,7.74
1291,7.74078
1292,7.74155
1293,7.74232
1294,7.7431
1295,7.74387
1296,7.74464
1297,7.74541
1298,7.74618
1299,7.74695
1300,7.74772
1301,7.74849
1302,7.74926
1303,7.75002
1304,7.75079
1305,7.75156
1306,7.75232
1307,7.75309
1308,7.75385
1309,7.75462
1310,7.75538
1311,7.75614
1312,7.7569
1313,7.75767
1314,7.75843
1315,7.75919
1316,7.75995
1317,7.76071
1318,7.76147
1319,7.76222
1320,7.76298
1321,7.76374
1322,7.76449
1323,7.76525
1324,7.76601
1325,7.76676
1326,7.76751
1327,7.76827
1328,7.76902
1329,7.76977
1330,7.77053
1331,7.77128
1332,7.77203
1333,7.77278
1334,7.77353
1335,7.77428
1336,7.77503
1337,7.77577
1338,7.77652
1339,7.77727
1340,7.77801
1341,7.77876
1342,7.7795
1343,7.78025
1344,7.78099
1345,7.78174
1346,7.78248
1347,7.78322
1348,7.78396
1349,7.78471
1350,7.78545
1351,7.78619
1352,7.78693
1353,7.78766
1354,7.7884
1355,7.78914
1356,7.78988
1357,7.79062
1358,7.79135
1359,7.79209
1360,7.79282
1361,7.79356
1362,7.79429
1363,7.79503
1364,7.79576
1365,7.79649
1366,7.79722
1367,7.79796
1368,7.79869
1369,7.79942
1370,7.80015
1371,7.80088
1372,7.8016
1373,7.80233
1374,7.80306
1375,7.80379
1376,7.80452
1377,7.80524
1378,7.80597
1379,7.80669
1380,7.80742
1381,7.80814
1382,7.80886
1383,7.80959
1384,7.81031
1385,7.81103
1386,7.81175
1387,7.81247
1388,7.81319
1389,7.81391
1390,7.81463
1391,7.81535
1392,7.81607
1393,7.81679
1394,7.81751
1395,7.81822
1396,7.81894
1397,7.81966
1398,7.82037
1399,7.82109
1400,7.8218
1401,7.82251
1402,7.82323
1403,7.82394
1404,7.82465
1405,7.82536
1406,7.82608
1407,7.82679
1408,7.8275
1409,7.82821
1410,7.82892
1411,7.82962
1412,7.83033
1413,7.83104
1414,7.83175
1415,7.83245
1416,7.83316
1417,7.83387
1418,7.83457
1419,7.83528
1420,7.83598
1421,7.83668
1422,7.83739
1423,7.83809
1424,7.83879
1425,7.83949
1426,7.84019
1427,7.8409
1428,7.8416
1429,7.8423
1430,7.84299
1431,7.84369
1432,7.84439
1433,7.84509
1434,7.84579
1435,7.84648
1436,7.84718
1437,7.84788
1438,7.84857
1439,7.84927
1440,7.84996
1441,7.85066
1442,7.85135
1443,7.85204
1444,7.85273
1445,7.85343
1446,7.85412
1447,7.85481
1448,7.8555
1449,7.85619
1450,7.85688
1451,7.85757
1452,7.85826
1453,7.85895
1454,7.85963
1455,7.86032
1456,7.86101
1457,7.86169
1458,7.86238
1459,7.86306
1460,7.86375
1461,7.86443
1462,7.86512
1463,7.8658
1464,7.86648
1465,7.86717
1466,7.86785
1467,7.86853
1468,7.86921
1469,7.86989
1470,7.87057
1471,7.87125
1472,7.87193
1473,7.87261
1474,7.87329
1475,7.87397
1476,7.87465
1477,7.87532
1478,7.876
1479,7.87668
1480,7.87735
1481,7.87803
1482,7.8787
1483,7.87938
1484,7.88005
1485,7.88072
1486,7.8814
1487,7.88207
1488,7.88274
1489,7.88341
1490,7.88408
1491,7.88475
1492,7.88542
1493,7.88609
1494,7.88676
1495,7.88743
1496,7.8881
1497,7.88877
1498,7.88944
1499,7.8901
1500,7.89077
1501,7.89144
1502,7.8921
1503,7.89277
1504,7.89343
1505,7.8941
1506,7.89476
1507,7.89542
1508,7.89609
1509,7.89675
1510,7.89741
1511,7.89807
1512,7.89873
1513,7.8994
1514,7.90006
1515,7.90072
1516,7.90138
1517,7.90204
1518,7.90269
1519,7.90335
1520,7.90401
1521,7.90467
1522,7.90532
1523,7.90598
1524,7.90664
1525,7.90729
1526,7.90795
1527,7.9086
1528,7.90926
1529,7.90991
1530,7.91057
1531,7.91122
1532,7.91187
1533,7.91252
1534,7.91318
1535,7.91383
1536,7.91448
1537,7.91513
1538,7.91578
1539,7.91643
1540,7.91708
1541,7.91773
1542,7.91838
1543,7.91902
1544,7.91967
1545,7.92032
1546,7.92097
1547,7.92161
1548,7.92226
1549,7.9229
1550,7.92355
1551,7.92419
1552,7.92484
1553,7.92548
1554,7.92612
1555,7.92677
1556,7.92741
1557,7.92805
1558,7.92869
1559,7.92934
1560,7.92998
1561,7.93062
1562,7.93126
1563,7.9319
1564,7.93254
1565,7.93318
1566,7.93381
1567,7.93445
1568,7.93509
1569,7.93573
1570,7.93637
1571,7.937
1572,7.93764
1573,7.93827
1574,7.93891
1575,7.93954
1576,7.94018
1577,7.94081
1578,7.94145
1579,7.94208
1580,7.94271
1581,7.94334
1582,7.94398
1583,7.94461
1584,7.94524
1585,7.94587
1586,7.9465
1587,7.94713
1588,7.94776
1589,7.94839
1590,7.94902
1591,7.94965
1592,7.95028
1593,7.9509
1594,7.95153
1595,7.95216
1596,7.95278
1597,7.95341
1598,7.95404
1599,7.95466
1600,7.95529
1601,7.95591
1602,7.95654
1603,7.95716
1604,7.95778
1605,7.95841
1606,7.95903
1607,7.95965
1608,7.96027
1609,7.96089
1610,7.96152
1611,7.96214
1612,7.96276
1613,7.96338
1614,7.964
1615,7.96462
1616,7.96523
1617,7.96585
1618,7.96647
1619,7.96709
1620,7.96771
1621,7.96832
1622,7.96894
1623,7.96956
1624,7.97017
1625,7.97079
1626,7.9714
1627,7.97202
1628,7.97263
1629,7.97324
1630,7.97386
1631,7.97447
1632,7.97508
1633,7.9757
1634,7.97631
1635,7.97692
1636,7.97753
1637,7.97814
1638,7.97875
1639,7.97936
1640,7.97997
1641,7.98058
1642,7.98119
1643,7.9818
1644,7.98241
1645,7.98302
1646,7.98362
1647,7.98423
1648,7.98484
1649,7.98544
1650,7.98605
1651,7.98665
1652,7.98726
1653,7.98787
1654,7.98847
1655,7.98907
1656,7.98968
1657,7.99028
1658,7.99088
1659,7.99149
1660,7.99209
1661,7.99269
1662,7.99329
1663,7.99389
1664,7.9945
1665,7.9951
1666,7.9957
1667,7.9963
1668,7.9969
1669,7.9975
1670,7.99809
1671,7.99869
1672,7.99929
1673,7.99989
1674,8.00049
1675,8.00108
1676,8.00168
1677,8.00228
1678,8.00287
1679,8.00347
1680,8.00406
1681,8.00466
1682,8.00525
1683,8.00585
1684,8.00644
1685,8.00703
1686,8.00763
1687,8.00822
1688,8.00881
1689,8.0094
1690,8.01
1691,8.01059
1692,8.01118
1693,8.01177
1694,8.01236
1695,8.01295
1696,8.01354
1697,8.01413
1698,8.01472
1699,8.01531
1700,8.01589
1701,8.01648
1702,8.01707
1703,8.01766
1704,8.01824
1705,8.01883
1706,8.01942
1707,8.02
1708,8.02059
1709,8.02117
1710,8.02176
1711,8.02234
1712,8.02293
1713,8.02351
1714,8.02409
1715,8.02468
1716,8.02526
1717,8.02584
1718,8.02642
1719,8.027
1720,8.02759
1721,8.02817
1722,8.02875
1723,8.02933
1724,8.02991
1725,8.03049
1726,8.03107
1727,8.03165
1728,8.03222
1729,8.0328
1730,8.03338
1731,8.03396
1732,8.03454
1733,8.03511
1734,8.03569
1735,8.03627
1736,8.03684
1737,8.03742
1738,8.03799
1739,8.03857
1740,8.03914
1741,8.03972
1742,8.04029
1743,8.04087
1744,8.04144
1745,8.04201
1746,8.04258
1747,8.04316
1748,8.04373
1749,8.0443
1750,8.04487
1751,8.04544
1752,8.04601
1753,8.04658
1754,8.04715
1755,8.04772
1756,8.04829
1757,8.04886
1758,8.04943
1759,8.05
1760,8.05057
1761,8.05114
1762,8.0517
1763,8.05227
1764,8.05284
1765,8.0534
1766,8.05397
1767,8.05454
1768,8.0551
1769,8.05567
1770,8.05623
1771,8.0568
1772,8.05736
1773,8.05793
1774,8.05849
1775,8.05905
1776,8.05962
1777,8.06018
1778,8.06074
1779,8.0613
1780,8.06187
1781,8.06243
1782,8.06299
1783,8.06355
1784,8.06411
1785,8.06467
1786,8.06523
1787,8.06579
1788,8.06635
1789,8.06691
1790,8.06747
1791,8.06802
1792,8.06858
1793,8.06914
1794,8.0697
1795,8.07025
1796,8.07081
1797,8.07137
1798,8.07192
1799,8.07248
1800,8.07304
1801,8.07359
1802,8.07415
1803,8.0747
1804,8.07525
1805,8.07581
1806,8.07636
1807,8.07692
1808,8.07747
1809,8.07802
1810,8.07857
1811,8.07913
1812,8.07968
1813,8.08023
1814,8.08078
1815,8.08133
1816,8.08188
1817,8.08243
1818,8.08298
1819,8.08353
1820,8.08408
1821,8.08463
1822,8.08518
1823,8.08573
1824,8.08628
1825,8.08682
1826,8.08737
1827,8.08792
1828,8.08847
1829,8.08901
1830,8.08956
1831,8.09011
1832,8.09065
1833,8.0912
1834,8.09174
1835,8.09229
1836,8.09283
1837,8.09338
1838,8.09392
1839,8.09446
1840,8.09501
1841,8.09555
1842,8.09609
1843,8.09664
1844,8.09718
1845,8.09772
1846,8.09826
1847,8.0988
1848,8.09935
1849,8.09989
1850,8.10043
1851,8.10097
1852,8.10151
1853,8.10205
1854,8.10259
1855,8.10313
1856,8.10366
1857,8.1042
1858,8.10474
1859,8.10528
1860,8.10582
1861,8.10635
1862,8.10689
1863,8.10743
1864,8.10796
1865,8.1085
1866,8.10904
1867,8.10957
1868,8.11011
1869,8.11064
1870,8.11118
1871,8.11171
1872,8.11225
1873,8.11278
1874,8.11331
1875,8.11385
1876,8.11438
1877,8.11491
1878,8.11544
